timestamp,underlier,old_strike,new_strike,futures_price
2022-11-07T09:52:16,BANKNIFTY,41700,41800,41752.95
2022-11-07T09:52:21,BANKNIFTY,41800,41700,41749.4
2022-11-07T09:52:22,BANKNIFTY,41700,41800,41753.95
2022-11-07T09:54:48,BANKNIFTY,41800,41700,41748.0
2022-11-07T09:54:59,BANKNIFTY,41700,41800,41752.25
2022-11-07T09:55:01,BANKNIFTY,41800,41700,41748.7
2022-11-07T09:55:09,BANKNIFTY,41700,41800,41752.15
2022-11-07T09:55:16,BANKNIFTY,41800,41700,41747.55
2022-11-07T09:55:19,BANKNIFTY,41700,41800,41755.05
2022-11-07T09:55:22,BANKNIFTY,41800,41700,41749.4
2022-11-07T09:55:24,BANKNIFTY,41700,41800,41753.7
2022-11-07T09:55:32,BANKNIFTY,41800,41700,41750.0
2022-11-07T09:55:34,BANKNIFTY,41700,41800,41757.35
2022-11-07T10:14:01,BANKNIFTY,41800,41700,41748.0
2022-11-07T10:14:20,BANKNIFTY,41700,41800,41752.0
2022-11-07T10:14:21,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:14:47,BANKNIFTY,41700,41800,41751.0
2022-11-07T10:14:48,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:15:39,BANKNIFTY,41700,41800,41753.3
2022-11-07T10:15:43,BANKNIFTY,41800,41700,41749.65
2022-11-07T10:15:49,BANKNIFTY,41700,41800,41751.55
2022-11-07T10:16:04,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:16:37,BANKNIFTY,41700,41800,41751.55
2022-11-07T10:16:39,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:16:41,BANKNIFTY,41700,41800,41752.2
2022-11-07T10:17:05,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:18:35,BANKNIFTY,41700,41800,41755.0
2022-11-07T10:18:46,BANKNIFTY,41800,41700,41748.25
2022-11-07T10:22:43,BANKNIFTY,41700,41800,41750.7
2022-11-07T10:22:45,BANKNIFTY,41800,41700,41748.3
2022-11-07T10:24:50,BANKNIFTY,41700,41800,41756.0
2022-11-07T10:25:21,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:25:23,BANKNIFTY,41700,41800,41755.0
2022-11-07T10:25:56,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:25:59,BANKNIFTY,41700,41800,41751.9
2022-11-07T10:26:07,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:27:09,BANKNIFTY,41700,41800,41750.05
2022-11-07T10:28:55,BANKNIFTY,41800,41700,41743.6
2022-11-07T10:28:58,BANKNIFTY,41700,41800,41752.35
2022-11-07T10:29:00,BANKNIFTY,41800,41700,41748.95
2022-11-07T10:29:03,BANKNIFTY,41700,41800,41753.85
2022-11-07T10:31:07,BANKNIFTY,41800,41700,41748.7
2022-11-07T10:31:10,BANKNIFTY,41700,41800,41750.45
2022-11-07T10:31:49,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:31:56,BANKNIFTY,41700,41800,41750.3
2022-11-07T10:32:03,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:32:09,BANKNIFTY,41700,41800,41752.0
2022-11-07T10:33:09,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:33:14,BANKNIFTY,41700,41800,41751.2
2022-11-07T10:33:16,BANKNIFTY,41800,41700,41750.0
2022-11-07T10:45:51,BANKNIFTY,41700,41600,41648.7
2022-11-07T10:45:54,BANKNIFTY,41600,41700,41659.0
2022-11-07T10:46:19,BANKNIFTY,41700,41600,41650.0
2022-11-07T10:46:20,BANKNIFTY,41600,41700,41650.1
2022-11-07T10:46:25,BANKNIFTY,41700,41600,41645.1
2022-11-07T10:46:27,BANKNIFTY,41600,41700,41659.25
2022-11-07T10:46:32,BANKNIFTY,41700,41600,41649.95
2022-11-07T10:46:37,BANKNIFTY,41600,41700,41653.85
2022-11-07T10:50:03,BANKNIFTY,41700,41600,41647.2
2022-11-07T10:50:17,BANKNIFTY,41600,41700,41650.75
2022-11-07T10:50:19,BANKNIFTY,41700,41600,41644.65
2022-11-07T12:17:04,BANKNIFTY,41600,41700,41654.6
2022-11-07T12:17:08,BANKNIFTY,41700,41600,41649.55
2022-11-07T12:17:10,BANKNIFTY,41600,41700,41651.95
2022-11-07T12:17:12,BANKNIFTY,41700,41600,41645.0
2022-11-07T12:17:18,BANKNIFTY,41600,41700,41651.45
2022-11-07T12:17:20,BANKNIFTY,41700,41600,41643.75
2022-11-07T13:01:19,BANKNIFTY,41600,41700,41655.0
2022-11-07T13:01:37,BANKNIFTY,41700,41600,41649.7
2022-11-07T13:01:39,BANKNIFTY,41600,41700,41655.6
2022-11-07T13:01:41,BANKNIFTY,41700,41600,41649.4
2022-11-07T13:01:42,BANKNIFTY,41600,41700,41659.0
2022-11-07T13:01:57,BANKNIFTY,41700,41600,41650.0
2022-11-07T13:01:59,BANKNIFTY,41600,41700,41655.0
2022-11-07T13:02:02,BANKNIFTY,41700,41600,41649.05
2022-11-07T13:20:03,BANKNIFTY,41600,41700,41654.0
2022-11-07T13:20:21,BANKNIFTY,41700,41600,41650.0
2022-11-07T13:20:23,BANKNIFTY,41600,41700,41654.35
2022-11-07T13:20:25,BANKNIFTY,41700,41600,41650.0
2022-11-07T13:25:02,BANKNIFTY,41600,41500,41545.15
2022-11-07T13:25:16,BANKNIFTY,41500,41600,41552.2
2022-11-07T13:25:18,BANKNIFTY,41600,41500,41545.5
2022-11-07T13:25:25,BANKNIFTY,41500,41600,41562.25
2022-11-07T13:27:23,BANKNIFTY,41600,41500,41550.0
2022-11-07T13:27:25,BANKNIFTY,41500,41600,41552.85
2022-11-07T13:27:30,BANKNIFTY,41600,41500,41550.0
2022-11-07T13:27:36,BANKNIFTY,41500,41600,41551.1
2022-11-07T13:27:38,BANKNIFTY,41600,41500,41545.0
2022-11-07T13:46:20,BANKNIFTY,41500,41600,41551.0
2022-11-07T13:46:27,BANKNIFTY,41600,41500,41549.9
2022-11-07T13:46:35,BANKNIFTY,41500,41600,41550.55
2022-11-07T13:46:39,BANKNIFTY,41600,41500,41545.5
2022-11-07T13:46:42,BANKNIFTY,41500,41600,41555.45
2022-11-07T13:47:25,BANKNIFTY,41600,41500,41549.0
2022-11-07T13:47:27,BANKNIFTY,41500,41600,41552.35
2022-11-07T13:50:38,BANKNIFTY,41600,41500,41547.6
2022-11-07T13:53:26,BANKNIFTY,41500,41600,41554.8
2022-11-07T13:53:29,BANKNIFTY,41600,41500,41548.35
2022-11-07T13:53:31,BANKNIFTY,41500,41600,41555.05
2022-11-07T13:53:36,BANKNIFTY,41600,41500,41550.0
2022-11-07T13:53:37,BANKNIFTY,41500,41600,41551.15
2022-11-07T13:53:44,BANKNIFTY,41600,41500,41550.0
2022-11-07T13:54:00,BANKNIFTY,41500,41600,41552.3
2022-11-07T13:54:03,BANKNIFTY,41600,41500,41548.15
2022-11-07T13:54:18,BANKNIFTY,41500,41600,41552.95
2022-11-07T13:54:26,BANKNIFTY,41600,41500,41544.8
2022-11-07T13:54:38,BANKNIFTY,41500,41600,41552.65
2022-11-07T13:54:46,BANKNIFTY,41600,41500,41546.75
2022-11-07T13:55:54,BANKNIFTY,41500,41600,41552.0
2022-11-07T13:55:56,BANKNIFTY,41600,41500,41547.85
2022-11-07T13:56:17,BANKNIFTY,41500,41600,41551.8
2022-11-07T13:56:22,BANKNIFTY,41600,41500,41546.2
2022-11-07T13:56:35,BANKNIFTY,41500,41600,41552.7
2022-11-07T13:56:38,BANKNIFTY,41600,41500,41545.0
2022-11-07T13:56:55,BANKNIFTY,41500,41600,41551.0
2022-11-07T13:56:58,BANKNIFTY,41600,41500,41550.0
2022-11-07T13:57:03,BANKNIFTY,41500,41600,41555.6
2022-11-07T14:11:06,BANKNIFTY,41600,41700,41657.0
2022-11-07T14:11:14,BANKNIFTY,41700,41600,41650.0
2022-11-07T14:11:17,BANKNIFTY,41600,41700,41655.0
2022-11-07T14:11:34,BANKNIFTY,41700,41600,41645.0
2022-11-07T14:18:24,BANKNIFTY,41600,41700,41652.0
2022-11-07T14:18:27,BANKNIFTY,41700,41600,41649.0
2022-11-07T14:18:29,BANKNIFTY,41600,41700,41652.7
2022-11-07T14:18:30,BANKNIFTY,41700,41600,41649.0
2022-11-07T14:19:04,BANKNIFTY,41600,41700,41652.0
2022-11-07T14:19:06,BANKNIFTY,41700,41600,41648.65
2022-11-07T14:19:16,BANKNIFTY,41600,41700,41651.65
2022-11-07T14:19:17,BANKNIFTY,41700,41600,41650.0
2022-11-07T14:19:24,BANKNIFTY,41600,41700,41650.75
2022-11-07T14:19:26,BANKNIFTY,41700,41600,41644.95
2022-11-07T14:19:39,BANKNIFTY,41600,41700,41652.0
2022-11-07T14:19:45,BANKNIFTY,41700,41600,41649.2
2022-11-07T14:19:49,BANKNIFTY,41600,41700,41651.1
2022-11-07T14:19:50,BANKNIFTY,41700,41600,41649.3
2022-11-07T14:22:07,BANKNIFTY,41600,41700,41650.2
2022-11-07T14:22:13,BANKNIFTY,41700,41600,41650.0
2022-11-07T14:22:15,BANKNIFTY,41600,41700,41651.4
2022-11-07T14:22:16,BANKNIFTY,41700,41600,41650.0
2022-11-07T14:22:18,BANKNIFTY,41600,41700,41651.0
2022-11-07T14:22:21,BANKNIFTY,41700,41600,41648.0
2022-11-07T14:23:11,BANKNIFTY,41600,41700,41651.0
2022-11-07T14:23:19,BANKNIFTY,41700,41600,41649.1
2022-11-07T14:23:23,BANKNIFTY,41600,41700,41654.25
2022-11-07T14:23:37,BANKNIFTY,41700,41600,41650.0
2022-11-07T14:23:39,BANKNIFTY,41600,41700,41653.15
2022-11-07T14:23:45,BANKNIFTY,41700,41600,41649.35
2022-11-07T14:23:47,BANKNIFTY,41600,41700,41653.35
2022-11-07T14:23:50,BANKNIFTY,41700,41600,41650.0
2022-11-07T14:23:52,BANKNIFTY,41600,41700,41654.0
2022-11-07T14:45:28,BANKNIFTY,41700,41800,41758.85
2022-11-07T14:45:33,BANKNIFTY,41800,41700,41750.0
2022-11-07T14:45:35,BANKNIFTY,41700,41800,41751.65
2022-11-07T14:45:42,BANKNIFTY,41800,41700,41748.05
2022-11-07T14:45:44,BANKNIFTY,41700,41800,41751.0
2022-11-07T14:45:45,BANKNIFTY,41800,41700,41747.8
2022-11-07T14:50:20,BANKNIFTY,41700,41800,41750.35
2022-11-07T14:50:24,BANKNIFTY,41800,41700,41742.7
2022-11-07T14:50:35,BANKNIFTY,41700,41800,41752.3
2022-11-07T14:51:37,BANKNIFTY,41800,41700,41750.0
2022-11-07T14:51:42,BANKNIFTY,41700,41800,41750.4
2022-11-07T14:51:45,BANKNIFTY,41800,41700,41750.0
2022-11-07T14:51:47,BANKNIFTY,41700,41800,41751.3
2022-11-07T14:51:54,BANKNIFTY,41800,41700,41750.0
2022-11-07T14:51:55,BANKNIFTY,41700,41800,41750.05
2022-11-07T14:53:03,BANKNIFTY,41800,41700,41748.65
2022-11-07T14:53:54,BANKNIFTY,41700,41800,41753.0
2022-11-07T14:53:56,BANKNIFTY,41800,41700,41748.0
2022-11-07T14:54:02,BANKNIFTY,41700,41800,41752.0
2022-11-07T14:54:04,BANKNIFTY,41800,41700,41748.0
2022-11-07T15:00:20,BANKNIFTY,41700,41800,41754.95
2022-11-07T15:20:48,BANKNIFTY,41800,41900,41853.0
2022-11-07T15:20:56,BANKNIFTY,41900,41800,41847.9
2022-11-07T15:20:58,BANKNIFTY,41800,41900,41852.0
2022-11-07T15:21:08,BANKNIFTY,41900,41800,41850.0
2022-11-07T15:21:10,BANKNIFTY,41800,41900,41856.5
2022-11-07T15:21:20,BANKNIFTY,41900,41800,41850.0
2022-11-07T15:21:21,BANKNIFTY,41800,41900,41853.55
2022-11-09T09:15:12,NIFTY,18350,18300,18320.2
2022-11-09T09:16:36,NIFTY,18300,18350,18326.75
2022-11-09T09:16:38,NIFTY,18350,18300,18325.0
2022-11-09T09:16:39,NIFTY,18300,18350,18327.1
2022-11-09T09:16:44,NIFTY,18350,18300,18323.45
2022-11-09T09:17:13,NIFTY,18300,18350,18325.05
2022-11-09T09:17:16,NIFTY,18350,18300,18322.9
2022-11-09T09:17:19,NIFTY,18300,18350,18325.05
2022-11-09T09:17:22,NIFTY,18350,18300,18324.95
2022-11-09T09:17:58,NIFTY,18300,18350,18326.9
2022-11-09T09:18:24,NIFTY,18350,18300,18323.45
2022-11-09T09:18:25,NIFTY,18300,18350,18327.1
2022-11-09T09:18:30,NIFTY,18350,18300,18324.3
2022-11-09T09:18:31,NIFTY,18300,18350,18326.3
2022-11-09T09:18:49,NIFTY,18350,18300,18324.0
2022-11-09T09:18:51,NIFTY,18300,18350,18326.3
2022-11-09T09:19:30,NIFTY,18350,18300,18323.0
2022-11-09T09:19:38,NIFTY,18300,18350,18325.35
2022-11-09T09:19:39,NIFTY,18350,18300,18323.55
2022-11-09T09:19:44,NIFTY,18300,18350,18326.45
2022-11-09T09:19:45,NIFTY,18350,18300,18323.9
2022-11-09T09:19:47,NIFTY,18300,18350,18325.75
2022-11-09T09:19:48,NIFTY,18350,18300,18323.55
2022-11-09T09:20:02,NIFTY,18300,18350,18330.0
2022-11-09T09:20:09,NIFTY,18350,18300,18325.0
2022-11-09T09:20:10,NIFTY,18300,18350,18327.65
2022-11-09T09:20:11,NIFTY,18350,18300,18325.0
2022-11-09T09:20:12,NIFTY,18300,18350,18325.35
2022-11-09T09:20:13,NIFTY,18350,18300,18325.0
2022-11-09T09:20:34,NIFTY,18300,18350,18325.5
2022-11-09T09:20:36,NIFTY,18350,18300,18324.0
2022-11-09T09:20:38,NIFTY,18300,18350,18326.2
2022-11-09T09:20:40,NIFTY,18350,18300,18324.35
2022-11-09T09:20:43,NIFTY,18300,18350,18327.0
2022-11-09T09:20:50,NIFTY,18350,18300,18324.3
2022-11-09T09:20:52,NIFTY,18300,18350,18327.0
2022-11-09T09:21:03,NIFTY,18350,18300,18324.4
2022-11-09T10:00:53,NIFTY,18300,18250,18275.0
2022-11-09T10:00:56,NIFTY,18250,18300,18275.45
2022-11-09T10:01:00,NIFTY,18300,18250,18274.95
2022-11-09T10:01:06,NIFTY,18250,18300,18275.65
2022-11-09T10:01:08,NIFTY,18300,18250,18275.0
2022-11-09T10:01:09,NIFTY,18250,18300,18275.25
2022-11-09T10:01:11,NIFTY,18300,18250,18275.0
2022-11-09T10:01:14,NIFTY,18250,18300,18276.0
2022-11-09T10:01:15,NIFTY,18300,18250,18275.0
2022-11-09T10:01:16,NIFTY,18250,18300,18276.0
2022-11-09T10:01:17,NIFTY,18300,18250,18274.5
2022-11-09T10:01:38,NIFTY,18250,18300,18275.45
2022-11-09T10:01:39,NIFTY,18300,18250,18274.85
2022-11-09T10:01:56,NIFTY,18250,18300,18275.6
2022-11-09T10:01:57,NIFTY,18300,18250,18273.5
2022-11-09T10:01:59,NIFTY,18250,18300,18276.0
2022-11-09T10:02:03,NIFTY,18300,18250,18273.0
2022-11-09T10:02:09,NIFTY,18250,18300,18276.9
2022-11-09T10:10:55,NIFTY,18300,18250,18275.0
2022-11-09T10:10:58,NIFTY,18250,18300,18275.45
2022-11-09T10:10:59,NIFTY,18300,18250,18274.8
2022-11-09T10:11:29,NIFTY,18250,18300,18276.15
2022-11-09T10:11:30,NIFTY,18300,18250,18274.35
2022-11-09T10:11:32,NIFTY,18250,18300,18277.0
2022-11-09T10:17:30,NIFTY,18300,18250,18273.8
2022-11-09T10:17:31,NIFTY,18250,18300,18276.05
2022-11-09T10:17:32,NIFTY,18300,18250,18274.4
2022-11-09T10:17:35,NIFTY,18250,18300,18276.9
2022-11-09T10:18:04,NIFTY,18300,18250,18274.4
2022-11-09T10:18:05,NIFTY,18250,18300,18276.2
2022-11-09T10:18:10,NIFTY,18300,18250,18274.95
2022-11-09T10:18:17,NIFTY,18250,18300,18275.05
2022-11-09T10:18:18,NIFTY,18300,18250,18274.95
2022-11-09T10:18:20,NIFTY,18250,18300,18276.7
2022-11-09T10:18:22,NIFTY,18300,18250,18274.5
2022-11-09T10:18:25,NIFTY,18250,18300,18276.8
2022-11-09T10:18:26,NIFTY,18300,18250,18274.55
2022-11-09T10:18:29,NIFTY,18250,18300,18277.0
2022-11-09T10:18:44,NIFTY,18300,18250,18275.0
2022-11-09T10:18:47,NIFTY,18250,18300,18277.0
2022-11-09T10:19:03,NIFTY,18300,18250,18274.85
2022-11-09T10:19:08,NIFTY,18250,18300,18276.45
2022-11-09T10:19:09,NIFTY,18300,18250,18273.75
2022-11-09T10:19:12,NIFTY,18250,18300,18276.25
2022-11-09T10:19:45,NIFTY,18300,18250,18275.0
2022-11-09T10:19:46,NIFTY,18250,18300,18275.6
2022-11-09T10:19:52,NIFTY,18300,18250,18275.0
2022-11-09T10:20:00,NIFTY,18250,18300,18275.75
2022-11-09T10:20:02,NIFTY,18300,18250,18274.35
2022-11-09T10:20:04,NIFTY,18250,18300,18275.05
2022-11-09T10:20:37,NIFTY,18300,18250,18275.0
2022-11-09T10:20:48,NIFTY,18250,18300,18275.15
2022-11-09T10:20:49,NIFTY,18300,18250,18274.0
2022-11-09T10:21:10,NIFTY,18250,18300,18276.7
2022-11-09T10:21:24,NIFTY,18300,18250,18274.9
2022-11-09T10:21:28,NIFTY,18250,18300,18276.1
2022-11-09T10:22:38,NIFTY,18300,18250,18272.9
2022-11-09T10:23:54,NIFTY,18250,18300,18275.05
2022-11-09T10:23:56,NIFTY,18300,18250,18275.0
2022-11-09T10:23:58,NIFTY,18250,18300,18276.65
2022-11-09T10:24:00,NIFTY,18300,18250,18274.95
2022-11-09T10:24:02,NIFTY,18250,18300,18275.8
2022-11-09T10:24:07,NIFTY,18300,18250,18272.05
2022-11-09T10:24:25,NIFTY,18250,18300,18276.0
2022-11-09T10:25:07,NIFTY,18300,18250,18275.0
2022-11-09T10:25:09,NIFTY,18250,18300,18275.05
2022-11-09T10:25:44,NIFTY,18300,18250,18274.8
2022-11-09T10:28:12,NIFTY,18250,18300,18275.05
2022-11-09T10:28:14,NIFTY,18300,18250,18275.0
2022-11-09T10:28:31,NIFTY,18250,18300,18275.05
2022-11-09T10:28:35,NIFTY,18300,18250,18274.2
2022-11-09T10:28:40,NIFTY,18250,18300,18275.55
2022-11-09T10:32:01,NIFTY,18300,18250,18273.0
2022-11-09T10:32:07,NIFTY,18250,18300,18275.05
2022-11-09T10:32:10,NIFTY,18300,18250,18274.45
2022-11-09T10:32:46,NIFTY,18250,18300,18275.05
2022-11-09T10:32:50,NIFTY,18300,18250,18274.95
2022-11-09T10:32:55,NIFTY,18250,18300,18275.55
2022-11-09T10:32:58,NIFTY,18300,18250,18274.0
2022-11-09T10:33:02,NIFTY,18250,18300,18275.3
2022-11-09T10:33:03,NIFTY,18300,18250,18274.05
2022-11-09T10:33:07,NIFTY,18250,18300,18275.95
2022-11-09T10:33:15,NIFTY,18300,18250,18274.9
2022-11-09T10:33:16,NIFTY,18250,18300,18275.2
2022-11-09T10:33:19,NIFTY,18300,18250,18275.0
2022-11-09T10:33:21,NIFTY,18250,18300,18275.8
2022-11-09T10:33:24,NIFTY,18300,18250,18274.95
2022-11-09T10:33:28,NIFTY,18250,18300,18276.7
2022-11-09T10:39:01,NIFTY,18300,18250,18274.05
2022-11-09T10:39:08,NIFTY,18250,18300,18275.05
2022-11-09T10:39:13,NIFTY,18300,18250,18274.55
2022-11-09T10:39:15,NIFTY,18250,18300,18275.3
2022-11-09T10:39:16,NIFTY,18300,18250,18273.45
2022-11-09T10:44:24,NIFTY,18250,18300,18275.05
2022-11-09T10:44:38,NIFTY,18300,18250,18274.55
2022-11-09T10:46:13,NIFTY,18250,18300,18275.7
2022-11-09T10:46:23,NIFTY,18300,18250,18274.75
2022-11-09T10:46:24,NIFTY,18250,18300,18275.9
2022-11-09T10:46:29,NIFTY,18300,18250,18275.0
2022-11-09T10:46:30,NIFTY,18250,18300,18275.95
2022-11-09T10:47:12,NIFTY,18300,18250,18275.0
2022-11-09T10:47:19,NIFTY,18250,18300,18275.05
2022-11-09T10:47:22,NIFTY,18300,18250,18273.85
2022-11-09T10:48:11,NIFTY,18250,18300,18275.75
2022-11-09T10:48:44,NIFTY,18300,18250,18274.6
2022-11-09T11:56:26,NIFTY,18250,18300,18275.6
2022-11-09T11:56:29,NIFTY,18300,18250,18274.7
2022-11-09T11:56:31,NIFTY,18250,18300,18275.65
2022-11-09T11:56:35,NIFTY,18300,18250,18274.75
2022-11-09T13:02:11,NIFTY,18250,18300,18277.0
2022-11-09T13:02:28,NIFTY,18300,18250,18274.9
2022-11-09T13:37:55,NIFTY,18250,18300,18276.3
2022-11-09T13:38:06,NIFTY,18300,18250,18275.0
2022-11-09T13:38:08,NIFTY,18250,18300,18277.0
2022-11-09T13:38:11,NIFTY,18300,18250,18275.0
2022-11-09T13:38:13,NIFTY,18250,18300,18275.6
2022-11-09T13:38:17,NIFTY,18300,18250,18275.0
2022-11-09T13:38:19,NIFTY,18250,18300,18275.9
2022-11-09T13:38:20,NIFTY,18300,18250,18274.0
2022-11-09T13:38:21,NIFTY,18250,18300,18275.55
2022-11-09T13:38:22,NIFTY,18300,18250,18275.0
2022-11-09T13:38:24,NIFTY,18250,18300,18276.0
2022-11-09T13:38:29,NIFTY,18300,18250,18274.8
2022-11-09T13:38:31,NIFTY,18250,18300,18277.0
2022-11-09T13:38:33,NIFTY,18300,18250,18275.0
2022-11-09T13:38:45,NIFTY,18250,18300,18276.5
2022-11-09T13:38:46,NIFTY,18300,18250,18273.0
2022-11-09T13:38:57,NIFTY,18250,18300,18276.85
2022-11-09T13:39:25,NIFTY,18300,18250,18273.0
2022-11-09T13:39:26,NIFTY,18250,18300,18276.55
2022-11-09T13:39:28,NIFTY,18300,18250,18273.55
2022-11-09T13:39:29,NIFTY,18250,18300,18275.95
2022-11-09T13:39:38,NIFTY,18300,18250,18275.0
2022-11-09T13:39:42,NIFTY,18250,18300,18275.5
2022-11-09T13:39:44,NIFTY,18300,18250,18273.25
2022-11-09T13:39:48,NIFTY,18250,18300,18276.1
2022-11-09T13:39:50,NIFTY,18300,18250,18274.85
2022-11-09T13:40:05,NIFTY,18250,18300,18275.6
2022-11-09T13:40:08,NIFTY,18300,18250,18274.8
2022-11-09T13:40:10,NIFTY,18250,18300,18276.15
2022-11-09T13:41:46,NIFTY,18300,18250,18275.0
2022-11-09T13:41:49,NIFTY,18250,18300,18276.4
2022-11-09T13:41:50,NIFTY,18300,18250,18275.0
2022-11-09T13:41:56,NIFTY,18250,18300,18275.55
2022-11-09T13:42:01,NIFTY,18300,18250,18274.55
2022-11-09T13:42:15,NIFTY,18250,18300,18276.0
2022-11-09T13:42:16,NIFTY,18300,18250,18275.0
2022-11-09T13:42:18,NIFTY,18250,18300,18277.0
2022-11-09T13:42:26,NIFTY,18300,18250,18274.55
2022-11-09T13:42:28,NIFTY,18250,18300,18276.1
2022-11-09T13:42:40,NIFTY,18300,18250,18275.0
2022-11-09T13:42:42,NIFTY,18250,18300,18276.45
2022-11-09T13:42:48,NIFTY,18300,18250,18275.0
2022-11-09T13:42:54,NIFTY,18250,18300,18275.95
2022-11-09T13:42:56,NIFTY,18300,18250,18275.0
2022-11-09T13:43:03,NIFTY,18250,18300,18276.3
2022-11-09T13:43:08,NIFTY,18300,18250,18275.0
2022-11-09T13:44:10,NIFTY,18250,18300,18275.35
2022-11-09T13:44:18,NIFTY,18300,18250,18275.0
2022-11-09T13:44:19,NIFTY,18250,18300,18276.8
2022-11-09T13:44:21,NIFTY,18300,18250,18274.8
2022-11-09T13:44:27,NIFTY,18250,18300,18275.2
2022-11-09T13:44:28,NIFTY,18300,18250,18274.85
2022-11-09T13:46:38,NIFTY,18250,18300,18275.9
2022-11-09T13:46:40,NIFTY,18300,18250,18273.55
2022-11-09T13:46:41,NIFTY,18250,18300,18275.45
2022-11-09T13:46:47,NIFTY,18300,18250,18275.0
2022-11-09T13:46:48,NIFTY,18250,18300,18276.3
2022-11-09T13:46:54,NIFTY,18300,18250,18275.0
2022-11-09T13:47:01,NIFTY,18250,18300,18276.15
2022-11-09T13:47:03,NIFTY,18300,18250,18274.05
2022-11-09T13:47:05,NIFTY,18250,18300,18275.45
2022-11-09T13:47:29,NIFTY,18300,18250,18275.0
2022-11-09T13:47:31,NIFTY,18250,18300,18275.95
2022-11-09T13:47:37,NIFTY,18300,18250,18275.0
2022-11-09T13:47:44,NIFTY,18250,18300,18275.7
2022-11-09T13:55:22,NIFTY,18300,18250,18275.0
2022-11-09T13:55:54,NIFTY,18250,18300,18275.85
2022-11-09T13:55:55,NIFTY,18300,18250,18273.95
2022-11-09T13:55:57,NIFTY,18250,18300,18276.0
2022-11-09T13:56:00,NIFTY,18300,18250,18274.75
2022-11-09T13:56:01,NIFTY,18250,18300,18275.7
2022-11-09T13:56:02,NIFTY,18300,18250,18273.95
2022-11-09T13:56:03,NIFTY,18250,18300,18275.3
2022-11-09T13:56:06,NIFTY,18300,18250,18274.2
2022-11-09T13:56:08,NIFTY,18250,18300,18276.25
2022-11-09T13:56:11,NIFTY,18300,18250,18273.2
2022-11-09T13:56:12,NIFTY,18250,18300,18275.25
2022-11-09T13:56:15,NIFTY,18300,18250,18274.25
2022-11-09T13:56:16,NIFTY,18250,18300,18275.25
2022-11-09T13:56:18,NIFTY,18300,18250,18274.15
2022-11-09T13:56:21,NIFTY,18250,18300,18277.0
2022-11-09T13:56:35,NIFTY,18300,18250,18272.9
2022-11-09T13:58:11,NIFTY,18250,18300,18275.1
2022-11-09T14:01:53,NIFTY,18300,18250,18275.0
2022-11-09T14:01:55,NIFTY,18250,18300,18276.25
2022-11-09T14:01:58,NIFTY,18300,18250,18275.0
2022-11-09T14:05:20,NIFTY,18250,18300,18275.15
2022-11-09T14:05:23,NIFTY,18300,18250,18275.0
2022-11-09T14:05:24,NIFTY,18250,18300,18277.15
2022-11-09T14:05:53,NIFTY,18300,18250,18275.0
2022-11-09T14:05:54,NIFTY,18250,18300,18275.5
2022-11-09T14:17:34,NIFTY,18300,18250,18273.35
2022-11-09T14:40:10,NIFTY,18250,18200,18225.0
2022-11-09T14:40:13,NIFTY,18200,18250,18225.95
2022-11-09T14:40:20,NIFTY,18250,18200,18223.7
2022-11-09T14:40:50,NIFTY,18200,18250,18226.75
2022-11-09T14:40:51,NIFTY,18250,18200,18221.95
2022-11-09T14:40:52,NIFTY,18200,18250,18225.5
2022-11-09T14:40:53,NIFTY,18250,18200,18223.05
2022-11-09T14:40:55,NIFTY,18200,18250,18225.7
2022-11-09T14:41:00,NIFTY,18250,18200,18223.4
2022-11-09T14:41:06,NIFTY,18200,18250,18225.05
2022-11-09T14:41:08,NIFTY,18250,18200,18223.05
2022-11-09T14:41:14,NIFTY,18200,18250,18227.0
2022-11-09T14:41:15,NIFTY,18250,18200,18224.8
2022-11-09T14:41:19,NIFTY,18200,18250,18226.95
2022-11-09T14:41:21,NIFTY,18250,18200,18224.75
2022-11-09T14:41:24,NIFTY,18200,18250,18226.15
2022-11-09T14:41:25,NIFTY,18250,18200,18224.05
2022-11-09T14:41:27,NIFTY,18200,18250,18227.0
2022-11-09T14:41:31,NIFTY,18250,18200,18225.0
2022-11-09T14:41:32,NIFTY,18200,18250,18225.95
2022-11-09T14:41:33,NIFTY,18250,18200,18225.0
2022-11-09T14:41:36,NIFTY,18200,18250,18225.9
2022-11-09T14:41:39,NIFTY,18250,18200,18225.0
2022-11-09T14:41:41,NIFTY,18200,18250,18225.15
2022-11-09T14:42:06,NIFTY,18250,18200,18225.0
2022-11-09T14:42:44,NIFTY,18200,18250,18226.0
2022-11-09T14:42:48,NIFTY,18250,18200,18225.0
2022-11-09T14:42:56,NIFTY,18200,18250,18226.35
2022-11-09T14:42:57,NIFTY,18250,18200,18225.0
2022-11-09T14:43:00,NIFTY,18200,18250,18226.6
